IP,Port,Type
41.160.252.116,53281,proxy
41.198.132.230,8080,proxy
197.245.241.157,8080,proxy
197.95.153.6,8080,proxy
160.0.198.32,8080,proxy
197.245.36.23,8080,proxy
105.247.67.114,8080,proxy
197.89.18.139,8080,proxy
41.180.158.49,8080,proxy
169.1.68.207,8080,proxy
41.169.11.210,45088,proxy
41.164.118.67,8080,proxy
160.119.231.249,8080,proxy
197.81.195.28,3128,proxy
165.73.123.187,8080,proxy
169.1.68.188,8080,proxy
105.213.123.95,4415,proxy
41.180.69.238,8080,proxy
102.177.105.34,3128,proxy
105.22.34.102,8080,proxy
156.155.48.41,3128,proxy
129.232.134.107,3128,proxy
197.95.129.87,8080,proxy
169.0.92.133,8080,proxy
160.119.54.12,8080,proxy
13.244.203.174,3128,proxy
160.119.45.201,8080,proxy
154.68.163.162,34468,proxy
169.0.92.21,8080,proxy
41.217.242.11,8080,proxy
154.117.155.42,34454,proxy
102.66.177.101,8080,proxy
196.202.224.206,8080,proxy
160.124.103.152,1080,proxy
41.193.138.242,8080,proxy
105.226.174.87,8080,proxy
102.165.87.65,8080,proxy
105.30.250.109,53281,proxy
41.217.243.145,8080,proxy
105.213.121.220,4415,proxy
45.221.216.74,8080,proxy
41.180.158.39,8080,proxy
102.134.176.45,9999,proxy
102.129.48.134,8080,proxy
105.213.82.141,8080,proxy
45.221.216.90,8080,proxy
41.71.9.96,8080,proxy
197.231.145.142,8080,proxy
196.223.137.60,9999,proxy
197.245.27.216,8080,proxy
102.165.87.87,8080,proxy
196.223.137.71,9999,proxy
197.157.222.227,55795,proxy
169.1.68.177,8080,proxy
169.159.131.146,3128,proxy
105.213.106.40,4415,proxy
105.184.188.100,8080,proxy
105.213.95.238,8080,proxy
41.180.158.57,8080,proxy
102.165.87.54,8080,proxy
102.165.87.196,8080,proxy
41.75.110.37,41868,proxy
197.231.145.162,8080,proxy
197.242.206.64,41948,proxy
102.140.175.82,6060,proxy
102.140.175.94,6060,proxy
105.213.102.74,4415,proxy
105.213.105.96,8080,proxy
165.16.203.58,44399,proxy
197.245.23.194,8080,proxy
105.213.105.229,8080,proxy
197.97.95.98,8080,proxy
169.0.92.126,8080,proxy
197.231.146.99,8080,proxy
169.0.92.160,8080,proxy
102.140.175.107,6060,proxy
41.71.24.190,8080,proxy
41.71.24.148,8080,proxy
105.213.100.20,8080,proxy
169.1.68.22,8080,proxy
196.214.147.98,3128,proxy
105.247.67.115,8080,proxy
41.71.24.152,8080,proxy
160.0.220.135,8080,proxy
160.0.219.16,8080,proxy
169.1.68.68,8080,proxy
154.0.12.233,8080,proxy
105.213.107.246,8080,proxy
154.0.15.233,8080,proxy
197.231.150.228,8080,proxy
41.71.24.160,8080,proxy
169.159.171.237,80,proxy
102.140.175.21,8080,proxy
41.71.24.145,8080,proxy
102.165.69.148,8080,proxy
197.231.145.242,8080,proxy
105.225.60.41,8080,proxy
156.0.73.75,8080,proxy
197.231.150.119,8080,proxy
169.0.92.235,8080,proxy
197.231.150.110,8080,proxy
102.165.69.106,8080,proxy
102.165.69.237,8080,proxy
102.165.69.240,8080,proxy
102.165.69.239,8080,proxy
169.0.92.108,8080,proxy
41.71.24.140,8080,proxy
160.0.194.59,8080,proxy
169.0.92.13,8080,proxy
156.155.48.130,3128,proxy
169.159.184.98,8080,proxy
102.39.40.0,8080,proxy
197.231.150.53,8080,proxy
169.159.184.85,8080,proxy
41.71.24.158,8080,proxy
160.0.201.108,8080,proxy
102.165.69.202,8080,proxy
105.184.144.211,8080,proxy
41.71.24.177,8080,proxy
41.162.57.94,8080,proxy
41.71.24.182,8080,proxy
169.1.68.45,8080,proxy
102.132.15.33,8080,proxy
169.1.68.133,8080,proxy
160.0.221.27,8080,proxy
197.185.251.63,8080,proxy
160.19.136.100,8080,proxy
160.0.203.116,8080,proxy
41.71.24.176,8080,proxy
41.193.138.202,8080,proxy
169.0.92.103,8080,proxy
41.162.57.82,8080,proxy
105.209.42.135,8080,proxy
169.159.173.172,8080,proxy
105.186.135.33,8080,proxy
197.231.150.21,8080,proxy
41.79.150.97,8080,proxy
213.150.206.29,8080,proxy
105.247.75.30,8080,proxy
160.0.195.120,8080,proxy
102.165.69.230,8080,proxy
169.159.179.145,8080,proxy
105.184.164.34,8080,proxy
154.66.241.27,52004,proxy
102.134.181.49,9999,proxy
102.141.173.235,8080,proxy
160.119.44.210,8080,proxy
197.185.201.198,8080,proxy
197.231.150.124,8080,proxy
41.222.159.191,8080,proxy
169.0.92.172,8080,proxy
196.251.201.158,8080,proxy
197.231.145.90,8080,proxy
41.71.24.156,8080,proxy
41.193.22.146,53394,proxy
105.213.64.173,8080,proxy
105.208.17.58,8080,proxy
197.231.146.171,8080,proxy
41.213.2.210,9999,proxy
41.164.156.67,8080,proxy
169.159.180.22,8080,proxy
154.0.4.180,8080,proxy
41.66.75.232,8080,proxy
169.1.151.175,8080,proxy
160.0.218.30,8080,proxy
160.0.195.246,8080,proxy
105.225.76.107,8080,proxy
102.165.69.229,8080,proxy
105.213.68.53,8080,proxy
102.134.181.201,9999,proxy
105.226.233.128,8080,proxy
105.213.81.49,8080,proxy
66.251.179.242,8080,proxy
102.165.69.45,8080,proxy
165.255.44.215,8888,proxy
169.1.68.166,8080,proxy
165.255.49.103,8080,proxy
102.165.69.13,8080,proxy
196.223.137.65,9999,proxy
105.213.75.111,8080,proxy
105.225.219.60,8080,proxy
102.165.69.79,8080,proxy
105.213.118.58,8080,proxy
105.184.173.66,8080,proxy
105.213.126.181,55443,proxy
41.222.159.186,8080,proxy
105.184.163.65,8080,proxy
41.164.156.66,8080,proxy
105.213.109.49,8080,proxy
102.165.69.26,8080,proxy
41.216.233.186,8080,proxy
102.165.69.109,8080,proxy
169.159.180.43,8080,proxy
165.255.49.150,8080,proxy
45.220.12.45,8080,proxy
169.1.151.230,8080,proxy
165.73.95.176,8080,proxy
169.1.68.75,8080,proxy
102.134.180.189,9999,proxy
169.159.179.221,8080,proxy
160.0.218.9,8080,proxy
160.0.218.13,8080,proxy
41.66.75.231,8080,proxy
165.255.105.210,8080,proxy
160.0.218.29,8080,proxy
165.255.49.117,8080,proxy
105.30.250.17,8080,proxy
102.165.69.119,8080,proxy
102.39.130.116,8080,proxy
169.0.92.247,8080,proxy
105.186.130.79,8080,proxy
102.130.133.102,53281,proxy
165.255.49.160,8080,proxy
66.251.179.209,8080,proxy
160.0.218.12,8080,proxy
41.66.75.238,8080,proxy
160.0.218.1,8080,proxy
102.130.128.13,3128,proxy
41.66.75.228,8080,proxy
169.0.92.73,8080,proxy
160.0.218.6,8080,proxy
160.0.218.7,8080,proxy
41.79.194.202,8080,proxy
165.255.49.29,8080,proxy
105.225.121.39,8080,proxy
168.253.201.86,8080,proxy
165.255.45.3,8888,proxy
41.66.75.245,8080,proxy
165.255.23.206,8080,proxy
165.255.106.251,8080,proxy
165.255.44.81,8888,proxy
41.66.75.244,8080,proxy
105.213.113.124,8080,proxy
105.226.4.92,8080,proxy
197.89.151.149,8080,proxy
165.255.40.25,8888,proxy
102.165.69.89,8080,proxy
102.165.69.63,8080,proxy
197.231.146.51,443,proxy
41.66.75.235,8080,proxy
165.255.23.131,8080,proxy
169.239.223.136,39721,proxy
197.231.146.51,8080,proxy
105.186.130.64,8080,proxy
41.193.97.7,8080,proxy
102.33.22.98,80,proxy
13.244.75.68,80,proxy
169.159.180.19,8080,proxy
102.164.212.54,8080,proxy
169.1.68.228,8080,proxy
160.0.218.21,8080,proxy
78.38.12.186,8080,proxy
178.252.176.2,8080,proxy
217.60.194.43,8080,proxy
5.190.15.194,8080,proxy
81.91.137.43,8080,proxy
78.38.108.194,1080,proxy
78.38.108.199,1080,proxy
5.160.85.155,3128,proxy
185.176.58.20,1080,proxy
178.252.152.18,8080,proxy
46.209.30.12,8080,proxy
185.134.96.34,8081,proxy
82.99.204.198,1080,proxy
46.249.123.172,6565,proxy
94.74.132.129,808,proxy
194.5.176.248,1080,proxy
178.252.141.206,8080,proxy
46.209.115.203,443,proxy
185.83.197.154,8080,proxy
81.91.144.190,55443,proxy
5.160.91.130,3128,proxy
5.160.84.61,8080,proxy
94.74.164.152,3129,proxy
185.120.217.37,8080,proxy
82.99.232.18,58689,proxy
217.60.194.46,8080,proxy
185.120.217.38,8080,proxy
94.74.164.232,3129,proxy
80.191.164.173,6565,proxy
217.60.195.34,8080,proxy
185.176.58.21,1080,proxy
85.133.130.18,8080,proxy
2.184.4.68,6565,proxy
85.133.187.177,8080,proxy
94.74.164.212,3129,proxy
91.221.240.253,1515,proxy
85.208.252.138,9050,proxy
2.184.4.76,6565,proxy
93.126.2.74,1080,proxy
46.209.196.146,8080,proxy
45.129.38.140,8080,proxy
213.232.127.234,8085,proxy
93.115.145.7,3128,proxy
77.237.73.48,3128,proxy
46.209.207.153,8080,proxy
185.125.253.130,8080,proxy
79.127.56.148,8080,proxy
31.47.37.92,8080,proxy
46.209.100.118,8080,proxy
79.175.176.96,3128,proxy
82.99.212.146,18000,proxy
217.60.194.47,8080,proxy
151.234.44.136,8080,proxy
109.201.9.100,8080,proxy
185.172.0.222,8080,proxy
5.202.115.102,8080,proxy
185.226.134.8,9090,proxy
188.0.241.198,8989,proxy
151.234.39.217,8080,proxy
95.38.214.47,8080,proxy
5.160.243.124,1080,proxy
5.160.223.254,8080,proxy
109.238.185.143,9090,proxy
5.190.63.97,8080,proxy
217.60.194.54,8080,proxy
185.239.105.211,3128,proxy
46.209.245.201,8080,proxy
89.144.135.118,8080,proxy
217.218.66.76,80,proxy
109.125.136.173,8080,proxy
2.188.17.8,8080,proxy
5.190.63.81,8080,proxy
185.103.246.146,8080,proxy
185.158.175.125,8080,proxy
79.127.37.1,8080,proxy
185.237.85.62,8080,proxy
46.249.123.165,6565,proxy
213.232.127.223,8085,proxy
91.244.122.230,8080,proxy
62.193.6.39,3128,proxy
46.209.207.158,8080,proxy
185.226.134.30,8080,proxy
81.12.73.70,8080,proxy
31.47.52.25,1080,proxy
5.160.150.137,8080,proxy
2.187.221.136,8080,proxy
87.251.152.76,8080,proxy
87.248.152.228,808,proxy
46.209.207.154,8080,proxy
188.136.133.109,8080,proxy
185.108.167.197,8080,proxy
185.158.175.13,6565,proxy
91.108.140.151,8080,proxy
217.60.192.159,8080,proxy
217.60.194.52,8080,proxy
46.249.123.134,6565,proxy
46.209.207.148,8080,proxy
2.181.31.229,8080,proxy
2.188.166.22,3128,proxy
178.236.33.247,8080,proxy
185.158.175.181,8080,proxy
77.238.110.147,8080,proxy
31.14.124.205,3128,proxy
2.187.210.73,8080,proxy
95.38.172.38,8080,proxy
91.108.151.36,8080,proxy
185.108.167.218,8080,proxy
88.135.46.251,8080,proxy
77.104.114.154,8080,proxy
5.160.151.136,8080,proxy
31.47.53.242,8081,proxy
185.239.104.124,3128,proxy
84.47.211.178,8080,proxy
185.243.50.134,21231,proxy
5.160.101.163,3128,proxy
5.190.141.119,8080,proxy
185.126.200.72,3128,proxy
46.209.73.168,3128,proxy
185.235.138.9,53281,proxy
2.184.73.44,9090,proxy
2.180.33.48,8080,proxy
79.175.164.30,3128,proxy
5.235.187.58,999,proxy
5.202.166.70,3128,proxy
31.47.40.124,3128,proxy
46.225.117.166,3128,proxy
37.75.244.8,3128,proxy
95.38.174.235,8080,proxy
80.75.7.156,8080,proxy
5.56.134.237,45698,proxy
217.60.194.34,8080,proxy
94.74.181.211,23500,proxy
94.182.209.82,8080,proxy
46.209.207.155,8080,proxy
5.190.63.40,8080,proxy
46.209.207.146,8080,proxy
78.38.11.245,8080,proxy
87.248.152.209,1080,proxy
81.12.106.158,8080,proxy
194.5.195.246,8080,proxy
217.60.194.35,8080,proxy
5.202.176.218,8080,proxy
185.158.175.190,8080,proxy
46.100.167.31,1080,proxy
194.5.188.245,8080,proxy
5.160.239.194,8080,proxy
79.127.56.147,8080,proxy
91.108.140.118,8080,proxy
94.183.248.1,53281,proxy
2.187.212.28,8080,proxy
84.241.9.206,23500,proxy
217.60.194.57,8080,proxy
5.190.141.84,8080,proxy
185.104.242.132,8080,proxy
185.23.131.42,8080,proxy
185.158.175.194,8080,proxy
185.109.61.66,9090,proxy
185.23.131.88,8080,proxy
81.12.108.133,3128,proxy
185.108.164.39,51216,proxy
2.176.241.163,5678,proxy
94.74.181.33,808,proxy
185.134.98.102,8090,proxy
185.23.131.10,8080,proxy
185.23.131.160,8080,proxy
78.38.89.81,8080,proxy
37.202.133.49,8080,proxy
185.158.175.114,8080,proxy
93.118.148.145,8080,proxy
91.108.145.205,8080,proxy
2.188.221.158,8080,proxy
2.187.225.59,8080,proxy
2.179.167.231,8080,proxy
178.236.33.252,8080,proxy
78.38.93.22,1080,proxy
77.77.64.115,1080,proxy
217.66.223.9,55443,proxy
185.23.131.101,8080,proxy
78.38.93.18,1080,proxy
185.23.131.112,8080,proxy
95.38.217.91,8080,proxy
45.156.184.221,1080,proxy
46.209.46.114,3128,proxy
185.60.137.196,1080,proxy
185.103.246.5,8080,proxy
185.158.175.153,8080,proxy
5.190.63.99,8080,proxy
37.32.126.162,8080,proxy
188.158.220.170,8080,proxy
217.219.67.109,8080,proxy
94.101.135.157,8080,proxy
194.5.175.204,8088,proxy
185.158.175.197,8080,proxy
45.82.138.252,6100,proxy
91.98.150.34,8080,proxy
45.82.138.252,1080,proxy
79.132.221.248,55443,proxy
87.107.68.133,808,proxy
5.190.141.137,8080,proxy
87.107.68.133,1080,proxy
213.207.254.57,8080,proxy
94.183.44.33,8080,proxy
94.74.165.222,8080,proxy
151.232.21.255,8080,proxy
91.98.152.10,8080,proxy
45.156.185.211,1080,proxy
46.209.6.50,8080,proxy
84.241.29.41,8080,proxy
185.103.246.200,8080,proxy
46.209.6.52,8080,proxy
2.187.230.211,8080,proxy
45.94.255.37,1080,proxy
46.209.207.149,8080,proxy
45.82.139.181,443,proxy
5.190.63.20,8080,proxy
185.51.201.126,8686,proxy
193.105.234.197,1080,proxy
46.209.207.152,8080,proxy
5.190.63.96,8080,proxy
213.232.127.164,8080,proxy
5.234.162.18,8080,proxy
151.232.21.250,8080,proxy
46.209.207.150,8080,proxy
5.234.184.225,8080,proxy
91.92.180.45,8080,proxy
151.234.229.6,8080,proxy
188.210.188.163,8080,proxy
151.241.63.193,8080,proxy
86.104.85.247,8080,proxy
91.242.45.37,8080,proxy
37.152.189.138,1080,proxy
217.60.163.25,8080,proxy
151.235.166.110,8080,proxy
5.190.217.15,8080,proxy
94.182.177.135,1080,proxy
95.38.185.163,8080,proxy
2.188.184.36,3128,proxy
89.40.247.154,8080,proxy
2.188.184.40,3128,proxy
31.58.121.4,8080,proxy
79.175.176.8,808,proxy
2.188.184.34,3128,proxy
91.106.75.62,8080,proxy
91.108.137.226,8080,proxy
185.158.175.167,8080,proxy
46.34.161.72,8080,proxy
5.238.174.206,8080,proxy
5.239.117.23,8080,proxy
151.235.132.89,8080,proxy
37.152.186.188,3128,proxy
81.12.28.6,8080,proxy
5.190.92.35,6660,proxy
81.12.29.100,8080,proxy
45.82.136.169,3128,proxy
5.190.63.79,8080,proxy
185.109.61.4,8080,proxy
81.12.29.251,8080,proxy
151.233.59.167,8080,proxy
80.210.29.188,3128,proxy
151.245.123.97,9090,proxy
178.252.143.117,8080,proxy
37.156.12.203,8080,proxy
46.209.210.180,8080,proxy
46.209.210.178,8080,proxy
46.209.210.182,8080,proxy
2.187.222.19,8080,proxy
178.252.134.243,8080,proxy
185.83.196.50,8080,proxy
5.202.52.19,3128,proxy
93.118.104.239,1080,proxy
46.209.210.181,8080,proxy
185.49.87.116,3128,proxy
185.103.246.249,8080,proxy
37.156.28.47,1080,proxy
213.207.196.242,8080,proxy
85.185.161.150,52731,proxy
81.91.137.44,8080,proxy
46.209.210.179,8080,proxy
46.209.106.66,8085,proxy
212.33.205.121,8080,proxy
91.227.246.163,8080,proxy
2.181.1.242,9050,proxy
2.181.1.215,9050,proxy
87.107.146.202,1080,proxy
5.190.141.128,8080,proxy
87.107.146.245,1080,proxy
5.202.152.157,8080,proxy
95.38.212.124,8080,proxy
193.176.242.144,8080,proxy
79.175.151.123,3128,proxy
45.156.184.65,1080,proxy
5.190.141.144,8080,proxy
95.38.9.96,3128,proxy
81.91.137.42,8080,proxy
185.18.215.109,7890,proxy
185.14.160.26,7890,proxy
185.14.160.26,7899,proxy
194.5.179.115,8088,proxy
194.5.179.115,1080,proxy
79.175.131.78,1080,proxy
93.126.44.154,8080,proxy
5.253.26.65,3128,proxy
80.210.35.93,8080,proxy
81.91.137.45,8080,proxy
5.253.24.76,1080,proxy
91.240.63.233,8080,proxy
185.158.175.198,8080,proxy
5.202.192.146,8080,proxy
37.152.183.126,1080,proxy
79.127.115.53,1080,proxy
185.128.136.252,3128,proxy
2.144.230.78,3128,proxy
185.136.195.130,8080,proxy
80.210.17.122,8080,proxy
5.253.24.104,1080,proxy
185.14.160.26,3000,proxy
185.208.182.149,3128,proxy
185.18.214.13,1080,proxy
5.253.24.180,3128,proxy
46.209.103.70,8080,proxy
46.209.103.68,8080,proxy
185.136.195.153,8080,proxy
151.235.164.211,8080,proxy
178.236.33.253,8080,proxy
185.106.137.1,8080,proxy
185.18.214.13,1080,proxy
31.56.22.245,1080,proxy
46.209.219.18,8080,proxy
81.12.29.130,8080,proxy
5.190.141.13,8080,proxy
46.34.173.148,8090,proxy
45.92.94.83,8118,proxy
185.103.246.251,8080,proxy
194.5.178.229,5678,proxy
5.160.196.150,23500,proxy
151.245.123.228,8080,proxy
81.12.30.172,8080,proxy
185.236.37.17,1081,proxy
151.235.138.43,8080,proxy
185.118.15.132,8080,proxy
46.34.189.121,8080,proxy
185.158.175.162,8080,proxy
5.190.141.116,8080,proxy
85.185.161.139,8585,proxy
91.240.63.236,8080,proxy
46.148.36.188,23500,proxy
95.38.173.69,8080,proxy
185.126.200.165,3128,proxy
185.158.175.110,8080,proxy
185.126.200.166,3128,proxy
82.99.243.35,8080,proxy
2.187.210.245,8080,proxy
81.16.117.34,8080,proxy
185.23.131.146,8080,proxy
185.236.37.17,1080,proxy
91.240.63.237,8080,proxy
185.14.160.26,8080,proxy
185.108.167.241,8080,proxy
91.108.141.134,8080,proxy
81.12.28.12,8080,proxy
185.128.136.231,3128,proxy
185.126.200.34,3128,proxy
91.108.140.45,8080,proxy
213.232.125.116,3128,proxy
95.38.218.146,8080,proxy
91.98.33.215,8080,proxy
78.109.196.162,3128,proxy
84.241.15.126,1080,proxy
95.38.169.250,8080,proxy
84.241.15.126,8080,proxy
213.232.126.93,8080,proxy
185.103.246.43,8080,proxy
91.108.140.72,8080,proxy
95.38.171.209,8080,proxy
81.12.119.166,8080,proxy
91.108.137.196,8080,proxy
217.172.122.11,8080,proxy
185.158.175.133,8080,proxy
31.25.134.33,8080,proxy
95.38.171.201,8080,proxy
37.235.24.115,8080,proxy
217.219.35.219,8080,proxy
185.128.136.244,3128,proxy
86.109.33.57,1080,proxy
217.172.122.16,8080,proxy
81.12.119.172,8080,proxy
86.109.33.57,8080,proxy
185.23.131.232,8080,proxy
185.105.238.38,1080,proxy
185.23.131.143,8080,proxy
185.238.44.34,8080,proxy
178.252.179.12,8080,proxy
151.245.123.168,8080,proxy
151.235.131.61,8080,proxy
85.185.196.221,8080,proxy
151.234.138.111,8080,proxy
185.23.131.152,8080,proxy
151.234.159.2,8080,proxy
185.26.32.53,8080,proxy
185.164.253.249,8080,proxy
5.190.217.35,8080,proxy
185.158.175.188,8080,proxy
95.38.209.180,8080,proxy
185.211.59.235,8080,proxy
81.12.29.150,8080,proxy
5.234.191.241,8080,proxy
217.219.172.8,8088,proxy
217.172.122.5,8080,proxy
185.18.212.227,3128,proxy
2.187.213.156,8080,proxy
95.38.19.75,8080,proxy
93.126.31.238,8080,proxy
81.12.119.169,8080,proxy
185.103.246.6,8080,proxy
81.12.28.49,8080,proxy
81.12.28.46,8080,proxy
185.99.214.186,8080,proxy
217.172.122.14,8080,proxy
81.12.28.226,8080,proxy
37.202.149.231,8080,proxy
185.103.246.201,8080,proxy
5.253.27.64,3128,proxy
217.219.172.13,8088,proxy
95.38.169.235,8080,proxy
5.160.128.169,8080,proxy
217.172.122.17,8080,proxy
81.12.119.171,8080,proxy
109.238.190.147,8080,proxy
151.241.253.191,8080,proxy
31.24.206.68,8080,proxy
5.234.187.249,8080,proxy
2.187.213.38,8080,proxy
78.157.57.173,3128,proxy
45.81.17.36,8080,proxy
37.152.180.146,1080,proxy
217.172.122.4,8080,proxy
185.103.246.197,8080,proxy
5.190.141.47,8080,proxy
2.187.229.116,8080,proxy
2.181.226.162,8080,proxy
95.38.212.125,8080,proxy
95.38.171.46,8080,proxy
31.56.55.153,8080,proxy
178.216.249.136,8080,proxy
81.12.29.142,8080,proxy
91.108.140.69,8080,proxy
5.190.65.40,8080,proxy
45.149.78.73,3128,proxy
185.23.131.124,8080,proxy
2.187.229.201,8080,proxy
79.127.125.124,8080,proxy
66.79.125.101,8080,proxy
5.190.141.150,8080,proxy
5.202.114.65,8080,proxy
185.23.131.191,8080,proxy
94.183.114.92,8080,proxy
151.241.167.64,8080,proxy
217.172.122.15,8080,proxy
151.235.131.119,8080,proxy
81.16.124.121,8080,proxy
81.12.30.143,8080,proxy
84.47.211.135,8080,proxy
91.108.145.133,8080,proxy
185.236.39.198,8080,proxy
109.125.138.44,8080,proxy
78.39.136.81,8080,proxy
185.23.131.123,8080,proxy
176.102.240.57,8081,proxy
185.236.39.131,8080,proxy
37.152.190.220,80,proxy
31.56.36.191,8080,proxy
185.23.131.240,8080,proxy
5.234.162.130,8080,proxy
212.16.64.226,1080,proxy
185.23.131.41,8080,proxy
78.158.171.101,8080,proxy
81.12.28.61,8080,proxy
95.38.209.188,8080,proxy
5.190.141.15,8080,proxy
81.12.119.189,8080,proxy
81.12.119.164,8080,proxy
31.24.206.24,8080,proxy
185.121.56.102,3128,proxy
212.16.64.224,1080,proxy
91.108.137.248,8080,proxy
195.146.50.252,35855,proxy
5.190.141.58,8080,proxy
5.190.63.116,8080,proxy
212.16.64.86,1080,proxy
185.236.39.149,8080,proxy
217.172.122.19,8080,proxy
81.12.28.194,8080,proxy
81.12.29.248,8080,proxy
91.108.151.122,8080,proxy
2.176.228.80,8080,proxy
151.233.53.142,8080,proxy
151.245.120.12,8080,proxy
91.184.82.85,8080,proxy
91.92.215.204,8080,proxy
81.12.28.54,8080,proxy
103.73.74.22,2021,proxy
36.94.126.50,1080,proxy
103.112.162.170,1080,proxy
103.86.24.241,9050,proxy
103.76.172.141,9050,proxy
117.54.114.103,80,proxy
103.145.34.10,55443,proxy
110.139.147.30,8081,proxy
182.23.107.210,3128,proxy
139.0.4.34,8080,proxy
103.147.32.146,8080,proxy
36.72.125.39,8080,proxy
103.162.0.20,1080,proxy
103.154.230.58,8080,proxy
123.231.221.242,6969,proxy
103.161.162.48,8080,proxy
117.54.114.96,80,proxy
43.230.131.123,8083,proxy
36.83.122.97,8080,proxy
103.53.77.106,8080,proxy
103.152.238.82,8080,proxy
36.80.36.57,46210,proxy
103.94.122.14,8080,proxy
202.62.10.51,8080,proxy
36.95.80.147,8080,proxy
123.231.175.42,8080,proxy
175.106.17.62,57406,proxy
175.106.17.98,8080,proxy
182.253.107.212,8080,proxy
103.161.164.105,8181,proxy
103.111.53.102,63238,proxy
140.0.120.181,8080,proxy
117.102.124.234,8082,proxy
103.125.50.223,8080,proxy
103.111.137.226,8085,proxy
36.74.105.17,8080,proxy
118.99.122.154,3128,proxy
103.156.249.34,8085,proxy
103.122.65.15,8081,proxy
103.143.193.182,3128,proxy
36.91.194.25,8080,proxy
124.158.167.173,8080,proxy
103.4.164.203,8080,proxy
103.232.67.132,8080,proxy
114.110.21.121,50464,proxy
117.121.202.49,8080,proxy
103.80.83.48,3127,proxy
36.92.151.93,555,proxy
103.116.203.242,43520,proxy
36.67.101.117,11111,proxy
110.232.78.55,55667,proxy
202.43.190.10,53128,proxy
36.92.116.26,8080,proxy
103.110.91.242,3128,proxy
202.169.229.139,53281,proxy
202.180.20.10,55443,proxy
103.101.104.223,8080,proxy
103.135.50.210,63123,proxy
123.231.221.243,6969,proxy
180.251.212.137,8080,proxy
119.10.181.138,2021,proxy
103.121.215.34,43520,proxy
117.54.231.75,8080,proxy
103.237.32.238,9050,proxy
124.158.167.242,8080,proxy
103.31.134.136,9050,proxy
103.156.249.52,8080,proxy
139.228.71.75,8080,proxy
119.18.158.137,8080,proxy
116.197.130.170,8080,proxy
118.99.100.250,8080,proxy
103.247.218.226,8080,proxy
139.228.33.185,8080,proxy
103.165.250.2,8080,proxy
103.119.144.4,55443,proxy
182.253.140.250,8080,proxy
36.94.58.26,4480,proxy
175.184.250.180,3128,proxy
103.164.116.170,8080,proxy
103.130.243.218,63123,proxy
110.232.66.209,808,proxy
103.131.61.4,80,proxy
202.138.242.71,1212,proxy
43.243.140.194,8080,proxy
103.157.26.228,80,proxy
182.253.105.123,8080,proxy
202.51.114.210,3128,proxy
103.142.21.197,8080,proxy
103.15.243.84,9050,proxy
114.7.8.186,88,proxy
114.5.196.81,8080,proxy
103.15.243.90,9050,proxy
