code,companyName,countryCode
B8CEF6,"Mellanox Tech, Inc",US
9072,"Simrad AS",NO
30469A,Netgear,US
E0E8E8,"Olive Telecommunication Pvt. Ltd",IN
70B3D5,"Magneti Marelli S.p.A. Electronics",IT
400589,"T-Mobile, Usa",US
0002AB,"Ctc Union Tech Co, Ltd",TW
122439,"Digital Barriers Advanced Tech",GB
F8C091,"Highgates Tech",US
A02833,"Ieee Registration Authority",US
8C9236,"Aus.Linx Tech Co, Ltd",TW
0050C2,"SiGarden Sp z o.o.",PL
B0A86E,"Juniper Networks",US
D467E7,"Fiberhome Telecommunication Tech Co, Ltd",CN
0CEFAF,"Ieee Registration Authority",US
70B3D5,"ST Aerospace Systems",SG
0,"Acer Tech Corp",US
122437,"Motorola - Bsg",US
508ACB,"Shenzhen Maxmade Tech Co, Ltd",CN
646266,"Jiangsu Aisida Electronic Co, Ltd",CN
001CBF,"Intel Corp",MY
A41163,"Moog Music Inc",US
00D0FA,"Thales e-Security Ltd",GB
7CDD90,"Shenzhen Ogemray Tech Co, Ltd",CN
0050C2,"Technagon GmbH",DE
A43BFA,"Circus World Displays Ltd",CA
"0.0558","Kalpana, Inc",US
0009AD,"Hyundai Syscomm, Inc",KR
38B19E,"Star Electronics GmbH & Co KG",DE
80029,"Megatek Corp",US
000DE5,"Samsung Thales",KR
0050C2,"LabJack Corp",US
2C3F3E,"Alge-Timing GmbH",AT
001BC5,"OpenRB.com, Direct Sia",LV
105F49,"Cisco Spvtg",US
5C3327,"Spazio Italia srl",IT
DCE994,"Cloud Network Tech Singapore Pte. Ltd",CN
00037A,"Taiyo Yuden Co, Ltd",JP
"0.0038","Breezecom, Ltd",IL
00057D,"Sun Communications, Inc",JP
58E6BA,"Apple, Inc",US
0050C2,"Fenwal Italia S.P.A.",IT
0050C2,"Cad-UL GmbH",DE
122615,"Teracom Ltd",IN
FC71FA,"Trane Tech",US
0007CD,"Kumoh Electronic Co, Ltd",KR
0050C2,"Palgiken Co, Ltd",JP
646EEA,"Iskratel d.o.o.",SI
B8DC87,"Iai Corp",JP
8C7C92,"Apple, Inc",US
9C13AB,"Chanson Water Co, Ltd",TW
C88BE8,"Masimo Corp",US
001D08,"Jiangsu Yinhe Electronics Co, Ltd",CN
B8224F,"Sichuan Tianyi Comheart Telecomco.,Ltd",CN
70B3D5,"Hills Health Solutions",AU
"3.86E+","zte Corp",CN
"0.0016","Uwe Disch",DE
0080D5,"Cadre Tech",VU
000CE1,"The Open Group",GB
0021F2,"Easy3call Tech Ltd",CN
AC51EE,"Cambridge Communication Systems Ltd",GB
FC4BBC,"Sunplus Tech Co, Ltd",TW
409C28,"Apple, Inc",US
00026C,"Philips Cft",NL
000D61,"Giga-Byte Tech Co, Ltd",TW
001CA0,"Production Resource Group, Llc",US
4C5262,"Fujitsu Tech Solutions GmbH",DE
70B3D5,"Hi Tech Systems Ltd",GB
40D855,"Solidscape Inc",US
90CCDF,"Intel Corp",MY
001F06,"Integrated Dispatch Solutions",US
70B3D5,"Uni Dimenxi Sdn Bhd",MY
"9E+85","Monico Monitoring, Inc",US
8CFD18,"Huawei Tech Co, Ltd",CN
5488DE,"Cisco Systems, Inc",US
000A7B,"Cornelius Consult",DE
0050C2,"Arrowvale Electronics",GB
DC3E51,"Solberg & Andersen AS",NO
C8334B,"Apple, Inc",US
0050C2,"Logosol, Inc",US
0,"Gemstar Tech Development Ltd",HK
000F37,"Xambala Inc",US
0050C2,"Pickering Laboratories",US
"1/2/19","Huawei Tech Co, Ltd",CN
B4EFFA,"Lemobile Information Tech (Beijing) Co, Ltd",CN
122457,"Hammock Coporation",JP
D4A02A,"Cisco Systems, Inc",US
70B3D5,Saice,JP
5C1CB9,"vivo Mobile Communication Co, Ltd",CN
70B3D5,"Power Electronics Espana, S.L.",ES
D01411,powerall,KR
0015AB,"Pro Co Sound Inc",US
0050C2,"Convergent Design",US
001B75,"Hypermedia Systems",IL
40D855,"Space Micro",US
70B3D5,"RM Michaelides Software & Elektronik GmbH",
8C897A,Augtek,CN
121328,"Westech Korea Inc,",KR
C4BAA3,"Beijing Winicssec Tech Co, Ltd",CN
007D60,"Apple, Inc",US
0060F8,"Loran International Tech Inc",CA
0030C3,"Flueckiger Elektronik AG",CH
000B58,"Astronautics C.A Ltd",IL
00156E,"A. W. Communication Systems Ltd",GB
00406C,Copernique,FR
000E6D,"Murata Manufacturing Co, Ltd",JP
9C3AAF,"Samsung Electronics Co, Ltd",KR
0050C2,Prodco,CA
0050C2,"Cosmo Co, Ltd",JP
0014D6,"Jeongmin Electronics Co, Ltd",KR
0018B4,"Dawon Media Inc",KR
001DF9,"Cybiotronics (Far East) Ltd",HK
001EF1,Servimat,FR
122121,"VRmagic GmbH",DE
B05B1F,"Thermo Fisher Scientific S.P.A.",IT
4C2C83,"Zhejiang KaNong Network Tech Co, Ltd",CN
6CDFFB,"Sercomm Corp",TW
001C39,"S Net Systems Inc",KR
B0A737,"Roku, Inc",US
247F3C,"Huawei Tech Co, Ltd",CN
70B3D5,"Codec Co, Ltd",JP
644C36,"Intel Corp",MY
70B3D5,"Duplomatic MS spa",IT
00031E,"Optranet, Inc",US
0003A7,"Unixtar Tech, Inc",TW
848DC7,"Cisco Spvtg",US
44746C,"Sony Mobile Communications Inc",JP
70B3D5,"Idneo Tech S.A.U.",ES
70B3D5,"Boe Tech Group Co, Ltd",CN
70B3D5,"Lab241 Co, Ltd",KR
0021AB,"Nokia Danmark A/S",DK
122206,"Cyberdyne Inc",JP
0CD502,"Westell Tech Inc",US
001BC5,"Aba Electronics Tech Co, Ltd",TW
908C09,"Total Phase",US
70B3D5,"Tirasoft Nederland",NL
70B3D5,"Trinity College Dublin",IE
0040CC,"Silcom Manuf'G Tech Inc",CA
000AEB,"TP-Link Tech Co, Ltd",CN
0050C2,"AVerMedia Tech, Inc",TW
0050C2,"Momentum Data Systems",US
00239C,"Juniper Networks",US
1C965A,"Weifang Goertek Electronics Co, Ltd",CN
1CCAE3,"Shenzhen Smart Device Tech Co, Ltd",CN
0050C2,"Heim- & Bürokommunikation",DE
0050C2,"Sim2 Multimedia S.p.A.",IT
8C2DAA,"Apple, Inc",US
70B3D5,"Hangzhou AwareTec Tech Co, Ltd",CN
001C0A,"Shenzhen Aee Tech Co, Ltd",CN
001DFE,"Palm Inc",US
641269,"Arris Group, Inc",US
000B52,"Joymax Electronics Co Ltd",TW
121504,"Game Plus Co, Ltd",KR
001A63,"Elster Solutions, Llc,",US
70B3D5,"Shenzhen Hui Rui Tianyan Tech Co, Ltd",CN
"0.0287","Tda Industria DE Produtos",BR
0021EF,Kapsys,FR
B081D8,"I-sys Corp",US
8CE7B3,"Sonardyne International Ltd",GB
E425E9,"Color-Chip",IL
501AC5,Microsoft,US
E063DA,"Ubiquiti Networks Inc",US
B4FE8C,"Centro Sicurezza Italia SpA",IT
C825E1,"Lemobile Information Tech (Beijing) Co, Ltd",CN
70B3D5,"Hexagon Metrology Sas",FR
70B3D5,"Paratec Ltd",IL
0004FE,"Pelago Networks",US
846223,"Shenzhen Coship Electronics Co, Ltd",CN
"5.44E+","Apple, Inc",US
3C576C,"Samsung Electronics Co, Ltd",KR
86195,"Rockwell Automation",US
0050C2,"Talleres de Escoriaza SA",ES
0050C2,"ThinkRF Corp",CA
60F281,"Tranwo Tech Co, Ltd",TW
F00DF5,"Acoma Medical Industry Co,. Ltd",JP
0050C2,"Commercial Timesharing Inc",US
D8C46A,"Murata Manufacturing Co, Ltd",JP
70B3D5,"Krabbenhøft og Ingolfsson",DK
90CF15,"Nokia Corp",FI
40D855,"WooshCom Corp",US
0005BE,"Kongsberg Seatex AS",NO
0050C2,"Dtasensor S.p.A.",IT
001CE0,"Dasan Tps",KR
C8FB26,"Cisco Spvtg",US
3CAB8E,"Apple, Inc",US
2C16BD,"Shanghai Walktech Information Tech Co, Ltd",CN
000ABB,"Taiwan Secom Co,. Ltd",TW
0050C2,"Board Level Ltd",GB
D8C3FB,Detracom,FR
94DE80,"Giga-Byte Tech Co, Ltd",TW
0C63FC,"Nanjing Signway Tech Co, Ltd",CN
7C03C9,"Shenzhen Youhua Tech Co, Ltd",CN
F4F3AA,"Jbl GmbH & Co KG",DE
000EAB,"Cray Inc",US
0050C2,"B. Rexroth the identity Co GmbH",DE
306023,"Arris Group, Inc",US
C40049,Kamama,US
1C1D67,"Huawei Tech Co, Ltd",CN
E84E84,"Samsung Electronics Co, Ltd",KR
0CEFAF,"Syntrans AB",SE
E44CC7,"Iag Group Ltd",CN
120958,"Intelnet S.A.",ES
001D25,"Samsung Electronics Co, Ltd",KR
A07591,"Samsung Electronics Co, Ltd",KR
347A60,"Arris Group, Inc",US
70B3D5,"EDFelectronics Jrmm Sp z o.o. sp.k.",PL
000B0E,"Trapeze Networks",US
"0.0184","Nextek, Inc",US
7054F5,"Huawei Tech Co, Ltd",CN
9CD9CB,"Lesira Manufacturing Pty Ltd",ZA
7C2664,"Sagemcom Broadband Sas",FR
9C431E,"ProMOS Tech Inc",TW
70B3D5,"Cygnetic Tech (Pty) Ltd",ZA
383B26,"Jiangsu Qinheng Co, Ltd",CN
70B3D5,"Sunsa, Inc",US
70B3D5,Private,
170000,"Texas Instruments",US
00260C,Dataram,US
9CF029,"Integrated Device Tech (Malaysia) Sdn. Bhd.",MY
94FBA7,Elkron,IT
121140,"Nanometrics Inc",CA
0011EF,"Conitec Datensysteme GmbH",DE
0050C2,"Transbit Sp.z o.o.",PL
001DC0,"Enphase Energy",US
78223D,"Affirmed Networks",US
FC019E,Vievu,US
04D4C4,"ASUSTek Computer Inc",TW
F0D657,Echosens,FR
000D9E,"Tokuden Ohizumi Seisakusyo Co, Ltd",JP
0012DB,"Ziehl industrie-elektronik GmbH + Co KG",DE
00136D,"Tentaculus AB",SE
0050C2,"dilitronics GmbH",DE
642184,"Nippon Denki Kagaku Co, Ltd",JP
54EAA8,"Apple, Inc",US
70720D,"Lenovo Mobile Communication Tech Ltd",CN
0050C2,Zelpos,CZ
0050C2,"Teseda Corp",US
344F5C,"R&amp;M AG",CH
64FB81,"Seven Solutions S.L",ES
24BCF8,"Huawei Tech Co, Ltd",CN
D05F64,"Beijing Core Shield Group Co, Ltd",CN
00907F,"WatchGuard Tech, Inc",US
00AF1F,"Cisco Systems, Inc",US
88797E,"Motorola Mobility Llc, a Lenovo Co",US
"1/2/19","Xiaomi Communications Co Ltd",CN
1C51B5,"Techaya Ltd",IL
"0.0419","Vicom Systems, Inc",US
00E07A,"Mikrodidakt AB",SE
0001BC,"Brains Corp",JP
"0.0356","Prolific Tech, Inc",TW
1800,"Topdata Sistemas de Automacao Ltda",BR
304EC3,"Tianjin Techua Tech Co, Ltd",CN
603FC5,"Cox Co, Ltd",KR
8432EA,"Anhui Wanzten P&T Co, Ltd",CN
F4939F,"Hon Hai Precision Ind. Co, Ltd",CN
8C6DC4,"Megapixel VR",US
6C5E3B,"Cisco Systems, Inc",US
124036,"Zoom Telephonics, Inc",US
0050C2,"Meucci Solutions",BE
3C2F3A,"Sforzato Corp",JP
A45D36,"Hewlett Packard",US
70B3D5,"Otto Bihler Maschinenfabrik GmbH & Co KG",DE
C06369,"Binxin Tech(Zhejiang) Ltd",CN
C0CFA3,"Creative Electronics & Software, Inc",US
D42C3D,"Sky Light Digital Ltd",CN
44D1FA,"Shenzhen Yunlink Tech Co, Ltd",CN
3C6A2C,"Eltov System",KR
B4A2EB,"Canaan Creative Co, Ltd",CN
0050C2,"Enseo, Inc",US
0024C5,"Meridian Audio Ltd",GB
0050C2,"Nextmove Tech",US
0CFE45,"Sony Interactive Entertainment Inc",JP
A09169,"LG Electronics (Mobile Communications)",KR
9C431E,"Optris GmbH",DE
3CEAF9,Jubixcoltd,KR
149F3C,"Samsung Electronics Co, Ltd",KR
00038B,"Plus-One I&T, Inc",KR
000D79,"Dynamic Solutions Co,.Ltd",JP
00140A,"Wepio Co, Ltd",KR
0050C2,"Tieline Research Pty Ltd",AU
0050C2,"Global Rainmakers Inc",US
94CA0F,"Honeywell Analytics",CA
7054D2,"Pegatron Corp",TW
44CB8B,"LG innotek",KR
00205A,"Computer Identics",US
00A054,Private,
0050C2,"Ibex UK Ltd",GB
001F50,"Swissdis AG",CH
00237C,Neotion,FR
AC4E91,"Huawei Tech Co, Ltd",CN
609BC8,"Hipad Intelligent Tech Co, Ltd",CN
001A32,"Activa Multimedia",ES
989BCB,"Avm Audiovisuelles Marketing und Computersysteme GmbH",DE
0050C2,"Computime Systems UK Ltd",GB
00191E,"Beyondwiz Co, Ltd",KR
"1/3/19","vArmour Networks, Inc",US
B0E2E5,"Fiberhome Telecommunication Tech Co, Ltd",CN
D05349,"Liteon Tech Corp",TW
D47C44,"Asda Ict Co, Ltd",TW
120624,"Gentner Communications Corp",US
A49F85,"Lyve Minds, Inc",US
001A20,"Cmotech Co Ltd",KR
A41242,"Nec Platforms, Ltd",JP
"0.4669","Tellescom Industria E Comercio EM Telecomunicacao",BR
5CCAD3,"Chipsea Tech (Shenzhen) Corp",CN
"0.0101","Acbel Polytech Inc",TW
001B81,"Dataq Instruments, Inc",US
9C7A03,"Ciena Corp",US
C49E41,"G24 Power Ltd",GB
F4C7C8,"Kelvin Inc",US
183CB7,"Huawei Device Co, Ltd",CN
0050C2,"Ideas s.r.l.",IT
28987B,"Samsung Electronics Co, Ltd",KR
488244,"Life Fitness / Div. of Brunswick",US
0000AD,"Bruker Instruments Inc",US
C0335E,Microsoft,US
28FE65,"DongGuan Siyoto Electronics Co, Ltd",CN
"0.0150","Applied Signal Tech",US
000A0A,"Sunix Co, Ltd",TW
0,"Ing. Giordano Elettronica",IT
000B05,"Pacific Broadband Networks",AU
F0007F,"Janz - Contadores de Energia, SA",PT
9CF8DB,"shenzhen eyunmei Tech Co,.Ltd",CN
1C8776,"Ebs Sp. z o.o.",PL
402C76,"gridX GmbH",DE
00E00D,"Radiant Systems",US
00036E,"Nicon Systems (Pty) Ltd",ZA
001CB8,"Cbc Co, Ltd",JP
0050C2,"Keith & Koep GmbH",DE
0002A4,"AddPac Tech Co, Ltd",KR
0050C2,"Commoca, Inc",PR
7C70BC,"Ieee Registration Authority",US
380AAB,Formlabs,US
70B3D5,"The Dini Group, La Jolla Inc",US
34145F,"Samsung Electronics Co, Ltd",KR
AC1F74,"Apple, Inc",US
4C65A8,"Orica Europe Pty Ltd & Co KG",DE
"1/2/19","Ieee Registration Authority",US
0050C2,"CT Co",RU
64DE1C,"Kingnetic Pte Ltd",SG
D809C3,"Cercacor Labs",US
40D855,"Tews Elektronik GmbH & Co KG",DE
0012FC,"Planet System Co, Ltd",KR
001E2F,"DiMoto Pty Ltd",AU
0050C2,"Xentras Communications",US
4048FD,"RL Controls Llc",US
"0.0042","Secui.com Corp",KR
0,"E-Top Network Tech Inc",TW
F04DA2,"Dell Inc",US
144FD7,"FedEx Services Oti",US
70B3D5,"Blink Services AB",SE
68CAE4,"Cisco Systems, Inc",US
0C73EB,"Beijing L&S Lancom Platform Tech Co, Ltd",CN
000A9B,"TB Group Inc",JP
001F52,"Uvt Unternehmensberatung fur Verkehr und Technik GmbH",DE
68C90B,"Texas Instruments",US
70B3D5,"Sicon srl",IT
70B3D5,"Revolution Retail Systems, Llc",US
0050C2,"Arktan Systems",US
A4E975,"Apple, Inc",US
70B3D5,"Burk Tech",US
1CD5E2,"Shenzhen Youhua Tech Co, Ltd",CN
304950,"Ledworks Srl",IT
"0.0422","Toyoda Machine Works, Ltd",JO
0060B5,"Keba GmbH",AT
0050C2,"Garper Telecomunicaciones, S.L.",ES
E0A670,"Nokia Corp",FI
0050C2,"metraTec GmbH",DE
70B3D5,Contiweb,NL
0060D5,"Amada Miyachi Co, Ltd",JP
001E4C,"Hon Hai Precision Ind. Co, Ltd",CN
6CADF8,"AzureWave Tech Inc",TW
C440F6,"Guangdong Oppo Mobile Telecommunications Corp, Ltd",CN
00E01A,"Comtec Systems. Co, Ltd",KR
A88CEE,"MicroMade Galka i Drozdz sp.j.",PL
0C130B,"Uniqoteq Ltd",FI
F092B4,"Sichuan Tianyi Comheart Telecomco.,Ltd",CN
006D61,"Guangzhou V-Solution Electronic Tech Co, Ltd",CN
C85A9F,"zte Corp",CN
0,"dit Co, Ltd",JP
001ADD,"PePWave Ltd",HK
B8FFFE,"Texas Instruments",US
0050C2,"Ruetz Tech GmbH",US
28D244,"Lcfc(HeFei) Electronics Tech Co, Ltd",CN
CC2D8C,"LG Electronics Inc",KR
10DC4A,"Fiberhome Telecommunication Tech Co, Ltd",CN
0050C2,"Silex Industrial Automation Ltd",HU
001F81,"Accel Semiconductor Corp",CN
0050C2,"Pcm Industries",US
"0.8117","Beijing Jinhong Xi-Dian Information Tech Corp",CN
0C1C19,"Longconn Electronics(Shenzhen) Co, Ltd",CN
00A07A,"Advanced Peripherals Tech, Inc",JP
00D089,"Dynacolor, Inc",TW
001B68,"Modnnet Co, Ltd",KR
0050C2,"Aplex Tech Inc",CN
70B3D5,"Brs Sistemas Eletrônicos",BR
4C917A,"Erlab Dfs Sas",FR
B0FD0B,"Everynet Oy",FI
0005AF,"InnoScan Computing A/S",DK
34BDFA,"Cisco Spvtg",US
70B3D5,"Power Ltd",HU
00134A,"Engim, Inc",US
2817CE,"Omnisense Ltd",GB
"1/1/19","Sharp Corp",JP
40D855,"Owl Cyber Defense Solutions, Llc",US
2CA539,"Parallel Wireless, Inc",US
70B3D5,"Intermind Inc",JP
121851,SWsoft,US
94DF4E,"Wistron InfoComm(Kunshan)Co, Ltd",CN
7C5A67,"Jnc Systems, Inc",KR
2C279E,"Forties Inc",JP
00012C,"Aravox Tech, Inc",US
68DBF5,"Amazon Tech Inc",US
A45129,Xag,CN
00DD08,"Ungermann-Bass Inc",US
0050C2,"Innovation Institute, Inc",PR
2C8065,"Harting Inc of North America",US
B43934,"Pen Generations, Inc",KR
B83A9D,"Alarm.com",US
DCBFE9,"Motorola Mobility Llc, a Lenovo Co",US
44E4EE,"Wistron Neweb Corp",TW
120654,"Winpresa Building Automation Tech GmbH",AT
121448,"Inventec Multimedia & Telecom Corp",TW
0050C2,Infocrossing,US
"1/2/19","Cisco Systems, Inc",US
F4F951,"Apple, Inc",US
38B19E,"BoCo Inc",JP
9C6B37,"Renesas Electronics (Penang) Sdn. Bhd.",MY
001B70,"Iri Ubiteq, Inc",JP
"0.0154","Matuschek Messtechnik GmbH",DE
0050C2,Sefram,FR
A0FC6E,"Telegrafia a.s.",
B8EE65,"Liteon Tech Corp",TW
70B3D5,"BroadSoft, Inc",US
5C5F67,"Intel Corp",MY
120804,"Ica Inc",JP
0050C2,"Delphin Tech AG",DE
"0.0120","Bally Gaming + Systems",US
18FDCB,StreamLocator,CA
000F7B,"Arce Sistemas, S.A.",ES
0050C2,"Datamicro Co, Ltd",RU
A0224E,ProPhotonix,IE
1C012D,"Ficer Tech",TW
0008C4,"Hikari Co, Ltd",JP
F4E6D7,"Solar Power Tech, Inc",US
70B3D5,"Sarokal Test Systems Oy",FI
A04147,"Huawei Device Co, Ltd",CN
70B3D5,elements,US
120317,"Merlin Systems, Inc",US
C47C8D,"Ieee Registration Authority",US
D4B169,"Le Shi Zhi Xin Electronic Tech (Tianjin) Ltd",CN
60E78A,Unisem,KR
401175,"Beijing Gemotech Intelligent Tech Co, Ltd",CN
38549B,"zte Corp",CN
124043,"Nokia Siemens Networks GmbH & Co KG.",DE
00211F,"Shinsung Deltatech Co, Ltd",KR
40D855,"Dommel GmbH",DE
98D6F7,"LG Electronics (Mobile Communications)",KR
0008B9,"Kaonmedia Co, Ltd",KR
001BC5,Silvair,PL
"0.0630","Marconi Communications",US
0009D3,"Western DataCom Co, Inc",US
70B3D5,"Kst Tech",KR
64F88A,"China Mobile Iot Co Ltd",CN
90869B,"zte Corp",CN
C03656,"Fiberhome Telecommunication Tech Co, Ltd",CN
78AC44,"Dell Inc",US
70B3D5,"LG Electronics",KR
000BCB,"Fagor Automation , S. Coop",ES
000D51,"Divr Systems, Inc",US
0050C2,"Realtime Engineering AG",CH
285767,"Dish Tech Corp",US
C4E92F,"AB Sciex",US
FCF152,"Sony Corp",JP
807B85,"Ieee Registration Authority",US
70B3D5,"Compusign Systems Pty Ltd",AU
00FD22,"Cisco Systems, Inc",US
000FCB,"3Com Ltd",GB
D4D50D,"Southwest Microwave, Inc",US
F4631F,"Huawei Tech Co, Ltd",CN
00087C,"Cisco Systems, Inc",US
509EA7,"Samsung Electronics Co, Ltd",KR
A0681C,"GD Midea Air-Conditioning Equipment Co, Ltd",CN
0000FA,"Microsage Computer Systems Inc",US
0050C2,"Canal +",FR
58E876,"Beijing Perabytes IS Tech Co, Ltd",CN
9071,"Applied Innovation Inc",US
30DE86,"Cedac Software S.r.l.",IT
0050C2,Matelex,US
0034DA,"LG Electronics (Mobile Communications)",KR
0CFE5D,"Fender Musical Instrument",US
4C6AF6,"Hmd Global Oy",FI
0050C2,"Loewe Opta GmbH",DE
0050C2,"Telegamma srl",IT
70B3D5,"Guidance Navigation Ltd",GB
DC44B6,"Samsung Electronics Co, Ltd",KR
0050C2,"Daintree Networks Pty",US
0024CD,"Willow Garage, Inc",US
CCEED9,"Vahle Automation GmbH",AT
28FD80,"Nuuo, Inc",TW
24C44A,"zte Corp",CN
70B3D5,"PixelApps s.r.o.",CZ
0002B5,"Avnet, Inc",US
0050C2,"Ing. Knauseder Mechatronik GmbH",AT
40D855,"Futaba Corp",JP
C8D778,"Bsh Hausgeraete GmbH",DE
"0.0053","egnite GmbH",DE
0050C2,"SafeView, Inc",US
70B3D5,"Powercraft Electronics Pvt. Ltd",IN
60CDA9,Abloomy,CN
70B3D5,Abb,CH
0020C0,"Pulse Electronics, Inc",US
001F94,"Lascar Electronics Ltd",GB
687924,"Els-GmbH & Co KG",DE
70B3D5,"Jsc Kaluga Astral",RU
200A0D,"Ieee Registration Authority",US
00C0B0,"Gcc Tech, Inc",US
125041,"Coretronic Corp",TW
120557,"Agile TV Corp",US
0050C2,"MedAvant Healthcare",US
78303B,"Stephen Tech Co, Ltd",CN
9C431E,"ST Access Control System Corp",TW
A463A1,"Inventus Power Eletronica do Brasil Ltda",BR
00A021,"General Dynamics Mission Systems",US
00301B,"Shuttle, Inc",TW
000EE9,"WayTech Development, Inc",TW
0050C2,"PSi Printer Systems international GmbH",DE
70B3D5,"ProConnections, Inc",US
E81863,"Bsm Wireless Inc",CA
0024FB,Private,
70B3D5,"BlueMark Innovations BV",NL
D8F2CA,"Intel Corp",MY
04D16E,"Envision Energy",CN
001BCC,"Kingtek Cctv Alliance Co, Ltd",TW
3464A9,"Hewlett Packard",US
041DC7,"zte Corp",CN
00071D,"Satelsa Sistemas Y Aplicaciones De Telecomunicaciones, S.A.",ES
00118C,"Missouri Department of Transportation",US
0050C2,"Sungjin Neotech CoLtd",KR
5C16C7,"Big Switch Networks",US
8C192D,"TeleAlarm SA",CH
70B3D5,"Flexsolution Aps",DK
8C47BE,"Dell Inc",US
0014FC,"Extandon, Inc",US
00194D,"Avago Tech Sdn Bhd",MY
0026F4,Nesslab,KR
CCCE40,"Janteq Corp",US
70B3D5,"Vtron Pty Ltd",AU
B81F5E,"Apption Labs Ltd",GB
000CE2,"Rolls-Royce",US
0025B3,"Hewlett Packard",US
122411,"PharmaSmart Llc",US
00261C,"Neovia Inc",KR
70B3D5,"Ictk Holdings",KR
00A033,"imc MeBsysteme GmbH",DE
00464B,"Huawei Tech Co, Ltd",CN
40D855,"T.Q.M. Itaca Tech s.r.l.",IT
70B3D5,"Meca System",KR
98F9C7,"Shenzhen Huntkey Electric Co, Ltd",CN
78DD12,"Arcadyan Corp",TW
"0.0046","Drs Test and Energy Management or Drs-Tem",US
0050C2,"Wiener, Plein & Baus GmbH",DE
0016CD,"Hiji High-Tech Co, Ltd",JP
8C147D,"Bausch Datacom NV/SA",BE
C432D1,"Farlink Tech Ltd",HK
"0.0217","Cisco Systems, Inc",US
00069F,"Kuokoa Networks",US
00098F,"Cetacean Networks",US
7C4B78,"Red Sun Synthesis Pte Ltd",SG
0050C2,"Z-App Systems, Inc",US
"0.7656","Samsung Electronics Co, Ltd",KR
A082AC,"Linear Dms Solutions Sdn. Bhd.",MY
F8B568,"Package Guard, Inc",US
00101D,"Winbond Electronics Corp",TW
0050C2,"Redpoint Controls",US
0013C5,"Lightron Fiber-Optic Devices Inc",KR
0050C2,"Avonaco Systems, Inc",CN
1C5C55,"Prima Cinema, Inc",US
B88981,"Chengdu InnoThings Tech Co, Ltd",CN
70B3D5,"Arc Tech Solutions, Llc",US
00C095,"Znyx Networks, Inc",US
0001AD,"Coach Master International d.b.a. Cmi Worldwide, Inc",US
0013A6,"Extricom Ltd",IL
0014AE,"Wizlogics Co, Ltd",KR
2401C7,"Cisco Systems, Inc",US
0050C2,"Cds Rail",GB
0050C2,"Kyowa Electronics Co, Ltd",JP
907240,"Apple, Inc",US
70B3D5,"Fideltronik Poland SP. Z O.O.",PL
1479F3,"China Mobile Group Device Co, Ltd",CN
E8EB1B,"Microchip Tech Inc",US
38BF2F,"Espec Corp",JP
70B3D5,"Sigmann Elektronik GmbH",DE
70B3D5,"Yuyama Mfg Co, Ltd",JP
0050C2,"Key Systems , Inc",US
CCFE3C,"Samsung Electronics Co, Ltd",KR
5CB3F6,"Human, Inc",US
"0.0023","UK Grid Solutions Ltd",GB
0006EE,"Shenyang Neu-era Information & Tech Stock Co, Ltd",CN
485261,Soreel,FR
70B3D5,"EA Elektroautomatik GmbH & Co KG",DE
BC9740,"B4ComTechnologies Llc",RU
F0D7AF,"Adam Audio GmbH",DE
"0.0561","Nissin Electric Co, Ltd",JP
00C05D,"L&N Tech",US
123031,"Lightwave Communications, Inc",US
38C85C,"Cisco Spvtg",US
A4A80F,"Shenzhen Coship Electronics Co, Ltd",CN
DC309C,"Heyrex Ltd",NZ
70B3D5,"Acd Elektronik GmbH",DE
001B29,"Avantis.Co, Ltd",KR
70B3D5,"Census Digital Inc",CA
6CB2AE,"Cisco Systems, Inc",US
0011AE,"Arris Group, Inc",US
70B3D5,GridNavigator,US
70B3D5,"Nautel Ltd",CA
DCDA80,"New H3c Tech Co, Ltd",CN
00069A,"e & Tel",KR
000AF9,"HiConnect, Inc",KR
807B85,"Kaynes Tech India Pvt Ltd",IN
D80F99,"Hon Hai Precision Ind. Co, Ltd",CN
189BA5,"Ieee Registration Authority",US
0080C9,"Alberta Microelectronic Centre",CA
122500,"Apple, Inc",US
122700,"Shenzhen Siglent Tech Co, Ltd",CN
50D59C,"Thai Habel Industrial Co, Ltd",TH
18D276,"Huawei Tech Co, Ltd",CN
401175,Nibble,PT
"0.0183","Cisco Systems, Inc",US
E8FC60,"Elcom Innovations Private Ltd",US
70B3D5,"Qtechnology A/S",DK
70B3D5,"Pullnet Tech, SA DE CV Ssc1012302s73",MX
8084A9,"oshkosh Corp",US
0080CB,"Falco Data Products",US
00052E,"Cinta Networks",US
00057F,"Acqis Tech",US
001F16,"Wistron Corp",TW
7CF0BA,"Linkwell Telesystems Pvt Ltd",IN
CC0677,"Fiberhome Telecommunication Tech Co, Ltd",CN
70B3D5,"Rievtech Electronic Co, Ltd",CN
CCB0A8,"Huawei Device Co, Ltd",CN
84EB18,"Texas Instruments",US
70B3D5,"Sigma Connectivity AB",SE
0060FE,"Lynx System Developers, Inc",US
0050C2,"Buanco System A/S",DK
0006C4,"Piolink Inc",KR
800000,Littlefeet,US
ACBE75,"Ufine Tech Co, Ltd",KR
00106E,"Tadiran Com. Ltd",IL
D8860B,Scanmatik,RU
70B3D5,"2M Tech",US
121059,"Diablo Research Co Llc",US
0050C2,"Arecont Vision",US
401175,"ShenZhen LanShuo Communication Equipment Co, Ltd",CN
120922,"Tst Biometrics GmbH",DE
"0.0104",Cryptosoft,RU
